interaction_id,student_id,event_id,action_type,timestamp,rating,weight
3869,140,191,registered,02-10-2025 00:00,3.6,0.8
3870,140,140,viewed,29-08-2025 00:00,0,0.2
3871,140,119,liked,15-09-2025 00:00,0,0.5
3872,140,27,viewed,02-09-2025 00:00,0,0.2
3873,140,122,liked,23-08-2025 00:00,0,0.5
3874,140,165,liked,15-08-2025 00:00,0,0.5
3875,140,163,viewed,23-08-2025 00:00,0,0.2
3876,140,127,viewed,03-10-2025 00:00,0,0.2
3877,140,83,attended,02-09-2025 00:00,3.5,1
3878,140,183,liked,24-08-2025 00:00,0,0.5
3879,140,194,viewed,16-09-2025 00:00,0,0.2
3880,140,28,registered,20-08-2025 00:00,3.3,0.8
3881,140,160,viewed,18-09-2025 00:00,0,0.2
3882,140,154,liked,03-09-2025 00:00,0,0.5
3883,140,47,liked,18-09-2025 00:00,0,0.5
3884,140,68,registered,25-08-2025 00:00,4.8,0.8
3885,140,13,registered,01-08-2025 00:00,4.4,0.8
3886,140,99,registered,26-08-2025 00:00,5,0.8
3887,140,93,viewed,26-09-2025 00:00,0,0.2
3888,140,139,registered,03-08-2025 00:00,3.6,0.8
3889,140,59,registered,03-10-2025 00:00,4,0.8
3890,140,138,liked,12-09-2025 00:00,0,0.5
3891,141,70,registered,10-09-2025 00:00,3.4,0.8
3892,141,119,liked,03-10-2025 00:00,0,0.5
3893,141,6,viewed,24-08-2025 00:00,0,0.2
3894,141,43,viewed,27-08-2025 00:00,0,0.2
3895,141,3,viewed,10-09-2025 00:00,0,0.2
3896,141,96,viewed,04-09-2025 00:00,0,0.2
3897,141,158,viewed,03-10-2025 00:00,0,0.2
3898,141,175,viewed,22-08-2025 00:00,0,0.2
3899,141,97,viewed,15-09-2025 00:00,0,0.2
3900,141,197,liked,03-08-2025 00:00,0,0.5
3901,141,130,viewed,21-09-2025 00:00,0,0.2
3902,141,176,viewed,11-08-2025 00:00,0,0.2
3903,141,90,viewed,18-08-2025 00:00,0,0.2
3904,141,19,viewed,17-09-2025 00:00,0,0.2
3905,141,157,liked,21-08-2025 00:00,0,0.5
3906,142,152,viewed,20-08-2025 00:00,0,0.2
3907,142,74,liked,23-08-2025 00:00,0,0.5
3908,142,30,registered,07-09-2025 00:00,4.3,0.8
3909,142,19,attended,06-08-2025 00:00,3.9,1
3910,142,83,viewed,03-09-2025 00:00,0,0.2
3911,142,197,liked,04-08-2025 00:00,0,0.5
3912,142,106,liked,10-10-2025 00:00,0,0.5
3913,142,56,viewed,25-08-2025 00:00,0,0.2
3914,142,11,viewed,14-08-2025 00:00,0,0.2
3915,142,39,viewed,08-10-2025 00:00,0,0.2
3916,142,82,registered,06-08-2025 00:00,3.1,0.8
3917,142,81,liked,29-08-2025 00:00,0,0.5
3918,142,194,registered,21-08-2025 00:00,3.1,0.8
3919,142,171,liked,23-08-2025 00:00,0,0.5
3920,142,180,registered,13-08-2025 00:00,4.9,0.8
3921,142,149,viewed,10-08-2025 00:00,0,0.2
3922,142,103,viewed,07-09-2025 00:00,0,0.2
3923,142,60,liked,15-08-2025 00:00,0,0.5
3924,142,112,registered,08-10-2025 00:00,3.3,0.8
3925,143,140,viewed,07-10-2025 00:00,0,0.2
3926,143,107,viewed,10-09-2025 00:00,0,0.2
3927,143,138,liked,19-09-2025 00:00,0,0.5
3928,143,128,liked,06-09-2025 00:00,0,0.5
3929,143,103,attended,21-09-2025 00:00,4.5,1
3930,143,77,registered,16-08-2025 00:00,4.2,0.8
3931,143,3,registered,28-08-2025 00:00,3.6,0.8
3932,143,27,viewed,19-08-2025 00:00,0,0.2
3933,143,150,registered,25-09-2025 00:00,4.6,0.8
3934,143,29,viewed,25-08-2025 00:00,0,0.2
3935,143,136,viewed,09-09-2025 00:00,0,0.2
3936,143,84,liked,06-08-2025 00:00,0,0.5
3937,143,68,viewed,02-09-2025 00:00,0,0.2
3938,143,143,liked,15-08-2025 00:00,0,0.5
3939,143,198,viewed,02-10-2025 00:00,0,0.2
3940,143,15,attended,12-10-2025 00:00,4.5,1
3941,143,100,registered,15-08-2025 00:00,3.2,0.8
3942,143,80,registered,27-09-2025 00:00,3.3,0.8
3943,143,79,registered,15-10-2025 00:00,4.2,0.8
3944,143,35,attended,05-09-2025 00:00,4.2,1
3945,143,173,liked,21-08-2025 00:00,0,0.5
3946,143,1,liked,26-08-2025 00:00,0,0.5
3947,143,11,viewed,10-10-2025 00:00,0,0.2
3948,143,184,viewed,29-08-2025 00:00,0,0.2
3949,143,46,registered,24-09-2025 00:00,3.8,0.8
3950,143,146,registered,22-08-2025 00:00,4.4,0.8
3951,143,129,viewed,14-09-2025 00:00,0,0.2
3952,143,197,attended,21-08-2025 00:00,4.1,1
3953,144,140,registered,22-08-2025 00:00,4.3,0.8
3954,144,102,liked,08-08-2025 00:00,0,0.5
3955,144,49,viewed,20-09-2025 00:00,0,0.2
3956,144,25,liked,25-09-2025 00:00,0,0.5
3957,144,1,viewed,28-09-2025 00:00,0,0.2
3958,144,83,registered,01-09-2025 00:00,4.7,0.8
3959,144,162,viewed,11-10-2025 00:00,0,0.2
3960,144,12,attended,27-08-2025 00:00,4.8,1
3961,144,84,liked,19-09-2025 00:00,0,0.5
3962,144,46,liked,27-08-2025 00:00,0,0.5
3963,144,70,viewed,01-10-2025 00:00,0,0.2
3964,144,63,viewed,11-08-2025 00:00,0,0.2
3965,144,136,liked,15-08-2025 00:00,0,0.5
3966,144,61,registered,09-10-2025 00:00,4.8,0.8
3967,144,141,registered,21-09-2025 00:00,3.4,0.8
3968,144,182,viewed,01-09-2025 00:00,0,0.2
3969,144,91,viewed,09-09-2025 00:00,0,0.2
3970,144,142,attended,14-08-2025 00:00,3,1
3971,144,177,viewed,20-08-2025 00:00,0,0.2
3972,144,42,liked,21-08-2025 00:00,0,0.5
3973,144,107,viewed,29-08-2025 00:00,0,0.2
3974,145,156,viewed,04-09-2025 00:00,0,0.2
3975,145,40,viewed,10-08-2025 00:00,0,0.2
3976,145,26,liked,29-09-2025 00:00,0,0.5
3977,145,173,liked,22-09-2025 00:00,0,0.5
3978,145,139,viewed,04-10-2025 00:00,0,0.2
3979,145,131,liked,15-09-2025 00:00,0,0.5
3980,145,188,attended,23-09-2025 00:00,4.2,1
3981,145,58,liked,01-09-2025 00:00,0,0.5
3982,145,90,liked,08-09-2025 00:00,0,0.5
3983,145,48,viewed,03-10-2025 00:00,0,0.2
3984,145,119,viewed,03-08-2025 00:00,0,0.2
3985,145,189,attended,20-08-2025 00:00,4.4,1
3986,145,154,viewed,21-09-2025 00:00,0,0.2
3987,145,187,liked,22-08-2025 00:00,0,0.5
3988,145,17,liked,15-09-2025 00:00,0,0.5
3989,145,136,liked,13-08-2025 00:00,0,0.5
3990,145,123,viewed,27-09-2025 00:00,0,0.2
3991,145,84,viewed,04-10-2025 00:00,0,0.2
3992,145,182,liked,21-08-2025 00:00,0,0.5
3993,145,180,viewed,29-08-2025 00:00,0,0.2
3994,145,6,liked,25-09-2025 00:00,0,0.5
3995,145,104,liked,02-08-2025 00:00,0,0.5
3996,145,124,registered,08-09-2025 00:00,4.8,0.8
3997,145,127,liked,03-08-2025 00:00,0,0.5
3998,145,99,viewed,30-09-2025 00:00,0,0.2
3999,145,25,viewed,22-09-2025 00:00,0,0.2
4000,145,167,viewed,08-09-2025 00:00,0,0.2
4001,145,12,viewed,26-09-2025 00:00,0,0.2
4002,145,109,liked,20-09-2025 00:00,0,0.5
4003,145,162,viewed,11-10-2025 00:00,0,0.2
4004,145,95,viewed,28-09-2025 00:00,0,0.2
4005,145,149,viewed,03-10-2025 00:00,0,0.2
4006,145,43,viewed,15-09-2025 00:00,0,0.2
4007,145,2,liked,13-10-2025 00:00,0,0.5
4008,145,163,viewed,05-09-2025 00:00,0,0.2
4009,145,138,viewed,05-10-2025 00:00,0,0.2
4010,145,134,viewed,04-10-2025 00:00,0,0.2
4011,146,29,viewed,22-08-2025 00:00,0,0.2
4012,146,106,liked,05-10-2025 00:00,0,0.5
4013,146,119,registered,02-08-2025 00:00,3.7,0.8
4014,146,63,viewed,05-08-2025 00:00,0,0.2
4015,146,74,viewed,18-08-2025 00:00,0,0.2
4016,146,118,attended,06-08-2025 00:00,3.8,1
4017,146,133,viewed,08-08-2025 00:00,0,0.2
4018,146,162,viewed,09-10-2025 00:00,0,0.2
4019,146,88,viewed,08-10-2025 00:00,0,0.2
4020,146,53,registered,15-09-2025 00:00,4,0.8
4021,146,103,registered,01-08-2025 00:00,4.1,0.8
4022,146,188,liked,11-10-2025 00:00,0,0.5
4023,146,149,viewed,06-08-2025 00:00,0,0.2
4024,146,138,viewed,09-09-2025 00:00,0,0.2
4025,146,137,liked,09-10-2025 00:00,0,0.5
4026,146,28,liked,30-09-2025 00:00,0,0.5
4027,146,98,viewed,14-08-2025 00:00,0,0.2
4028,146,75,liked,23-09-2025 00:00,0,0.5
4029,146,150,attended,31-08-2025 00:00,3,1
4030,146,186,attended,27-09-2025 00:00,4.6,1
4031,146,8,attended,07-08-2025 00:00,3,1
4032,146,68,viewed,14-09-2025 00:00,0,0.2
4033,146,183,registered,21-09-2025 00:00,3.2,0.8
4034,146,81,registered,15-09-2025 00:00,4.3,0.8
4035,147,92,liked,04-10-2025 00:00,0,0.5
4036,147,100,registered,03-08-2025 00:00,4.3,0.8
4037,147,75,liked,21-08-2025 00:00,0,0.5
4038,147,25,viewed,05-08-2025 00:00,0,0.2
4039,147,143,viewed,27-08-2025 00:00,0,0.2
4040,147,67,viewed,16-08-2025 00:00,0,0.2
4041,147,197,viewed,04-09-2025 00:00,0,0.2
4042,147,145,attended,08-09-2025 00:00,4.9,1
4043,147,50,viewed,06-08-2025 00:00,0,0.2
4044,147,113,viewed,05-09-2025 00:00,0,0.2
4045,147,139,liked,24-09-2025 00:00,0,0.5
4046,147,171,liked,21-09-2025 00:00,0,0.5
4047,147,76,registered,17-09-2025 00:00,3.3,0.8
4048,147,111,attended,18-09-2025 00:00,3.3,1
4049,147,115,registered,15-08-2025 00:00,3.6,0.8
4050,148,157,attended,08-09-2025 00:00,4.1,1
4051,148,153,liked,11-09-2025 00:00,0,0.5
4052,148,112,viewed,29-08-2025 00:00,0,0.2
4053,148,123,liked,11-09-2025 00:00,0,0.5
4054,148,36,viewed,30-08-2025 00:00,0,0.2
4055,148,81,liked,10-09-2025 00:00,0,0.5
4056,148,109,viewed,11-08-2025 00:00,0,0.2
4057,148,46,attended,06-09-2025 00:00,3.7,1
4058,148,48,viewed,14-08-2025 00:00,0,0.2
4059,148,47,viewed,08-08-2025 00:00,0,0.2
4060,148,32,viewed,01-09-2025 00:00,0,0.2
4061,148,156,viewed,24-08-2025 00:00,0,0.2
4062,148,3,attended,09-08-2025 00:00,4.9,1
4063,148,85,registered,31-08-2025 00:00,4.8,0.8
4064,148,61,liked,29-09-2025 00:00,0,0.5
4065,148,56,viewed,24-09-2025 00:00,0,0.2
4066,148,163,registered,08-10-2025 00:00,4.3,0.8
4067,148,166,registered,14-09-2025 00:00,4.1,0.8
4068,148,169,registered,11-09-2025 00:00,4.1,0.8
4069,148,76,viewed,14-10-2025 00:00,0,0.2
4070,148,113,liked,22-08-2025 00:00,0,0.5
4071,148,8,liked,14-09-2025 00:00,0,0.5
4072,148,67,viewed,10-09-2025 00:00,0,0.2
4073,148,128,viewed,15-08-2025 00:00,0,0.2
4074,148,79,attended,11-09-2025 00:00,4,1
4075,148,197,liked,27-09-2025 00:00,0,0.5
4076,149,15,viewed,28-08-2025 00:00,0,0.2
4077,149,87,viewed,19-08-2025 00:00,0,0.2
4078,149,14,viewed,07-10-2025 00:00,0,0.2
4079,149,136,registered,07-09-2025 00:00,3.2,0.8
4080,149,164,registered,29-09-2025 00:00,3.2,0.8
4081,149,13,liked,13-10-2025 00:00,0,0.5
4082,149,93,viewed,03-09-2025 00:00,0,0.2
4083,149,79,viewed,27-08-2025 00:00,0,0.2
4084,149,154,viewed,30-08-2025 00:00,0,0.2
4085,149,24,viewed,08-10-2025 00:00,0,0.2
4086,149,67,viewed,25-08-2025 00:00,0,0.2
4087,149,115,viewed,28-08-2025 00:00,0,0.2
4088,149,117,viewed,09-08-2025 00:00,0,0.2
4089,149,69,liked,31-08-2025 00:00,0,0.5
4090,149,121,registered,06-10-2025 00:00,4.8,0.8
4091,149,59,attended,24-09-2025 00:00,4.9,1
4092,149,196,liked,04-10-2025 00:00,0,0.5
4093,150,45,viewed,12-10-2025 00:00,0,0.2
4094,150,143,registered,15-09-2025 00:00,3.8,0.8
4095,150,18,viewed,07-09-2025 00:00,0,0.2
4096,150,91,viewed,18-09-2025 00:00,0,0.2
4097,150,200,viewed,01-10-2025 00:00,0,0.2
4098,150,123,viewed,18-09-2025 00:00,0,0.2
4099,150,140,attended,15-10-2025 00:00,4.6,1
4100,150,122,liked,09-08-2025 00:00,0,0.5
4101,150,51,attended,29-08-2025 00:00,3.4,1
4102,150,3,viewed,15-10-2025 00:00,0,0.2
4103,150,74,liked,02-09-2025 00:00,0,0.5
4104,150,199,registered,25-09-2025 00:00,3.5,0.8
4105,150,112,attended,07-08-2025 00:00,4.2,1
4106,150,48,liked,04-08-2025 00:00,0,0.5
4107,150,81,liked,15-08-2025 00:00,0,0.5
4108,150,176,viewed,10-10-2025 00:00,0,0.2
4109,150,17,viewed,30-08-2025 00:00,0,0.2
4110,150,186,liked,08-10-2025 00:00,0,0.5
4111,150,47,attended,13-09-2025 00:00,3.3,1
4112,150,32,registered,09-10-2025 00:00,4.2,0.8
4113,150,114,liked,07-09-2025 00:00,0,0.5
4114,150,178,attended,22-08-2025 00:00,4.3,1
4115,150,79,viewed,05-10-2025 00:00,0,0.2
4116,150,105,registered,08-09-2025 00:00,4.2,0.8
4117,150,84,attended,28-09-2025 00:00,4.2,1
4118,150,170,viewed,11-10-2025 00:00,0,0.2
4119,150,55,attended,17-09-2025 00:00,4.6,1
4120,150,185,registered,12-09-2025 00:00,4.3,0.8
4121,150,58,liked,06-10-2025 00:00,0,0.5
4122,150,124,viewed,06-10-2025 00:00,0,0.2
4123,150,132,registered,15-10-2025 00:00,3.1,0.8
4124,150,13,viewed,26-09-2025 00:00,0,0.2
4125,151,150,registered,04-08-2025 00:00,3.4,0.8
4126,151,119,liked,25-09-2025 00:00,0,0.5
4127,151,188,registered,15-08-2025 00:00,4.6,0.8
4128,151,138,liked,02-10-2025 00:00,0,0.5
4129,151,156,registered,11-08-2025 00:00,3.6,0.8
4130,151,170,attended,13-10-2025 00:00,3,1
4131,151,195,registered,13-10-2025 00:00,4.3,0.8
4132,151,162,viewed,14-08-2025 00:00,0,0.2
4133,151,19,viewed,13-10-2025 00:00,0,0.2
4134,151,36,viewed,10-09-2025 00:00,0,0.2
4135,151,77,viewed,24-09-2025 00:00,0,0.2
4136,151,136,attended,14-10-2025 00:00,3.4,1
4137,151,139,registered,17-09-2025 00:00,3.2,0.8
4138,151,49,registered,10-09-2025 00:00,4.5,0.8
4139,151,164,liked,03-08-2025 00:00,0,0.5
4140,151,196,registered,29-09-2025 00:00,4.9,0.8
4141,151,116,viewed,10-09-2025 00:00,0,0.2
4142,151,21,viewed,20-09-2025 00:00,0,0.2
4143,151,199,viewed,16-08-2025 00:00,0,0.2
4144,151,4,viewed,31-08-2025 00:00,0,0.2
4145,151,85,registered,11-08-2025 00:00,3,0.8
4146,151,149,attended,08-10-2025 00:00,3.3,1
4147,151,189,liked,30-09-2025 00:00,0,0.5
4148,151,190,viewed,10-09-2025 00:00,0,0.2
4149,151,68,viewed,01-09-2025 00:00,0,0.2
4150,151,180,registered,06-08-2025 00:00,4.1,0.8
4151,151,26,liked,11-09-2025 00:00,0,0.5
4152,151,69,registered,13-08-2025 00:00,4.7,0.8
4153,151,53,registered,06-08-2025 00:00,3.6,0.8
4154,151,109,viewed,18-08-2025 00:00,0,0.2
4155,151,128,viewed,29-09-2025 00:00,0,0.2
4156,151,41,viewed,09-08-2025 00:00,0,0.2
4157,151,134,attended,07-10-2025 00:00,4,1
4158,151,101,viewed,21-09-2025 00:00,0,0.2
4159,151,168,viewed,26-09-2025 00:00,0,0.2
4160,151,27,viewed,14-09-2025 00:00,0,0.2
4161,151,22,liked,21-09-2025 00:00,0,0.5
4162,151,47,liked,27-08-2025 00:00,0,0.5
4163,152,62,viewed,14-09-2025 00:00,0,0.2
4164,152,159,registered,15-08-2025 00:00,3.2,0.8
4165,152,16,viewed,20-09-2025 00:00,0,0.2
4166,152,181,attended,06-08-2025 00:00,4.3,1
4167,152,2,registered,31-08-2025 00:00,3.9,0.8
4168,152,161,viewed,04-08-2025 00:00,0,0.2
4169,152,86,registered,09-10-2025 00:00,4.2,0.8
4170,152,140,attended,18-09-2025 00:00,3.8,1
4171,152,83,viewed,01-09-2025 00:00,0,0.2
4172,152,111,viewed,06-10-2025 00:00,0,0.2
4173,152,24,viewed,02-09-2025 00:00,0,0.2
4174,152,94,viewed,22-09-2025 00:00,0,0.2
4175,152,163,viewed,14-08-2025 00:00,0,0.2
4176,152,75,liked,29-09-2025 00:00,0,0.5
4177,152,116,attended,11-09-2025 00:00,4.3,1
4178,152,171,viewed,08-10-2025 00:00,0,0.2
4179,152,64,registered,08-09-2025 00:00,3.8,0.8
4180,152,23,viewed,17-09-2025 00:00,0,0.2
4181,152,167,attended,05-08-2025 00:00,3.4,1
4182,152,194,liked,01-08-2025 00:00,0,0.5
4183,152,99,viewed,28-08-2025 00:00,0,0.2
4184,152,97,viewed,19-08-2025 00:00,0,0.2
4185,152,200,viewed,27-08-2025 00:00,0,0.2
4186,152,150,viewed,05-10-2025 00:00,0,0.2
4187,152,125,registered,03-09-2025 00:00,4.3,0.8
4188,152,146,liked,28-09-2025 00:00,0,0.5
4189,153,136,liked,01-08-2025 00:00,0,0.5
4190,153,194,liked,23-08-2025 00:00,0,0.5
4191,153,149,liked,05-09-2025 00:00,0,0.5
4192,153,59,attended,05-10-2025 00:00,3.9,1
4193,153,152,viewed,10-09-2025 00:00,0,0.2
4194,153,82,registered,14-09-2025 00:00,3.2,0.8
4195,153,55,registered,12-09-2025 00:00,4.1,0.8
4196,153,6,registered,18-08-2025 00:00,4.7,0.8
4197,153,148,viewed,04-09-2025 00:00,0,0.2
4198,153,106,registered,03-08-2025 00:00,4.3,0.8
4199,153,12,viewed,10-10-2025 00:00,0,0.2
4200,153,108,attended,16-08-2025 00:00,4.6,1
4201,153,127,registered,04-09-2025 00:00,4.6,0.8
4202,153,103,registered,05-08-2025 00:00,3.4,0.8
4203,153,67,attended,15-10-2025 00:00,4,1
4204,153,178,liked,09-08-2025 00:00,0,0.5
4205,153,169,liked,27-08-2025 00:00,0,0.5
4206,153,156,liked,26-09-2025 00:00,0,0.5
4207,154,192,attended,03-09-2025 00:00,3.1,1
4208,154,92,registered,30-08-2025 00:00,4.8,0.8
4209,154,132,liked,15-09-2025 00:00,0,0.5
4210,154,57,viewed,18-08-2025 00:00,0,0.2
4211,154,188,viewed,05-09-2025 00:00,0,0.2
4212,154,60,viewed,08-08-2025 00:00,0,0.2
4213,154,55,registered,03-10-2025 00:00,4.4,0.8
4214,154,104,registered,04-09-2025 00:00,3.2,0.8
4215,154,73,viewed,04-09-2025 00:00,0,0.2
4216,154,122,viewed,31-08-2025 00:00,0,0.2
4217,154,116,registered,10-08-2025 00:00,3.1,0.8
4218,154,4,viewed,09-09-2025 00:00,0,0.2
4219,154,65,viewed,19-08-2025 00:00,0,0.2
4220,154,25,viewed,05-09-2025 00:00,0,0.2
4221,154,195,liked,29-09-2025 00:00,0,0.5
4222,154,184,viewed,11-10-2025 00:00,0,0.2
4223,154,3,viewed,19-09-2025 00:00,0,0.2
4224,154,155,attended,13-10-2025 00:00,3.8,1
4225,154,189,viewed,17-09-2025 00:00,0,0.2
4226,154,160,viewed,03-10-2025 00:00,0,0.2
4227,154,29,registered,19-08-2025 00:00,3.4,0.8
4228,154,90,viewed,28-08-2025 00:00,0,0.2
4229,154,50,viewed,13-08-2025 00:00,0,0.2
4230,154,198,viewed,07-08-2025 00:00,0,0.2
4231,154,164,viewed,09-09-2025 00:00,0,0.2
4232,154,108,viewed,25-09-2025 00:00,0,0.2
4233,154,6,viewed,18-09-2025 00:00,0,0.2
4234,154,48,viewed,30-09-2025 00:00,0,0.2
4235,154,140,viewed,09-10-2025 00:00,0,0.2
4236,154,33,viewed,22-08-2025 00:00,0,0.2
4237,154,102,viewed,20-08-2025 00:00,0,0.2
4238,154,35,registered,05-08-2025 00:00,4.2,0.8
4239,154,179,registered,31-08-2025 00:00,3.8,0.8
4240,154,68,registered,18-08-2025 00:00,3.1,0.8
4241,154,43,viewed,22-09-2025 00:00,0,0.2
4242,155,150,liked,18-09-2025 00:00,0,0.5
4243,155,8,liked,05-10-2025 00:00,0,0.5
4244,155,3,viewed,10-08-2025 00:00,0,0.2
4245,155,87,liked,03-10-2025 00:00,0,0.5
4246,155,120,viewed,16-08-2025 00:00,0,0.2
4247,155,122,viewed,02-09-2025 00:00,0,0.2
4248,155,155,viewed,05-09-2025 00:00,0,0.2
4249,155,81,registered,15-08-2025 00:00,5,0.8
4250,155,199,viewed,22-08-2025 00:00,0,0.2
4251,155,16,liked,09-08-2025 00:00,0,0.5
4252,155,25,viewed,01-08-2025 00:00,0,0.2
4253,155,127,viewed,09-09-2025 00:00,0,0.2
4254,155,63,viewed,07-08-2025 00:00,0,0.2
4255,155,35,attended,19-08-2025 00:00,4.7,1
4256,155,86,registered,07-09-2025 00:00,4.7,0.8
4257,155,145,attended,17-08-2025 00:00,3.4,1
4258,155,4,viewed,20-09-2025 00:00,0,0.2
4259,155,7,viewed,13-09-2025 00:00,0,0.2
4260,155,119,viewed,15-10-2025 00:00,0,0.2
4261,155,56,viewed,11-08-2025 00:00,0,0.2
4262,155,158,viewed,03-08-2025 00:00,0,0.2
4263,155,182,liked,09-09-2025 00:00,0,0.5
4264,155,23,registered,27-09-2025 00:00,4.6,0.8
4265,155,49,viewed,24-08-2025 00:00,0,0.2
4266,155,9,viewed,03-08-2025 00:00,0,0.2
4267,155,168,viewed,24-08-2025 00:00,0,0.2
4268,155,116,viewed,15-09-2025 00:00,0,0.2
4269,155,44,viewed,29-08-2025 00:00,0,0.2
4270,155,42,attended,30-09-2025 00:00,3.8,1
4271,155,24,liked,08-09-2025 00:00,0,0.5
4272,155,28,registered,04-08-2025 00:00,4.9,0.8
4273,155,53,liked,04-09-2025 00:00,0,0.5
4274,156,178,viewed,11-10-2025 00:00,0,0.2
4275,156,92,viewed,05-10-2025 00:00,0,0.2
4276,156,150,liked,17-08-2025 00:00,0,0.5
4277,156,139,viewed,18-09-2025 00:00,0,0.2
4278,156,90,attended,02-08-2025 00:00,4,1
4279,156,29,viewed,28-09-2025 00:00,0,0.2
4280,156,98,viewed,05-10-2025 00:00,0,0.2
4281,156,10,registered,26-09-2025 00:00,4.6,0.8
4282,156,34,liked,12-08-2025 00:00,0,0.5
4283,156,28,attended,15-08-2025 00:00,4.1,1
4284,156,191,viewed,12-10-2025 00:00,0,0.2
4285,156,148,viewed,25-09-2025 00:00,0,0.2
4286,156,171,viewed,07-08-2025 00:00,0,0.2
4287,156,195,viewed,07-10-2025 00:00,0,0.2
4288,156,82,attended,26-08-2025 00:00,3.8,1
4289,156,138,attended,17-08-2025 00:00,4.7,1
4290,156,149,registered,30-08-2025 00:00,3.6,0.8
4291,156,24,viewed,25-09-2025 00:00,0,0.2
4292,156,44,viewed,06-08-2025 00:00,0,0.2
4293,156,111,liked,16-08-2025 00:00,0,0.5
4294,156,197,viewed,07-10-2025 00:00,0,0.2
4295,156,104,viewed,05-09-2025 00:00,0,0.2
4296,156,74,viewed,19-08-2025 00:00,0,0.2
4297,156,156,registered,02-08-2025 00:00,3.3,0.8
4298,156,185,attended,26-08-2025 00:00,4.5,1
4299,156,106,viewed,19-08-2025 00:00,0,0.2
4300,157,92,registered,21-09-2025 00:00,3.9,0.8
4301,157,85,liked,01-08-2025 00:00,0,0.5
4302,157,1,viewed,06-10-2025 00:00,0,0.2
4303,157,54,liked,12-10-2025 00:00,0,0.5
4304,157,195,attended,16-08-2025 00:00,3.5,1
4305,157,56,viewed,01-08-2025 00:00,0,0.2
4306,157,16,viewed,12-08-2025 00:00,0,0.2
4307,157,6,viewed,20-08-2025 00:00,0,0.2
4308,157,5,registered,18-08-2025 00:00,4.4,0.8
4309,157,141,viewed,28-09-2025 00:00,0,0.2
4310,157,133,registered,14-10-2025 00:00,4.3,0.8
4311,157,97,attended,13-10-2025 00:00,4.5,1
4312,157,64,registered,06-08-2025 00:00,3.8,0.8
4313,157,75,liked,13-09-2025 00:00,0,0.5
4314,157,191,viewed,11-08-2025 00:00,0,0.2
4315,158,109,viewed,19-08-2025 00:00,0,0.2
4316,158,123,registered,09-09-2025 00:00,3.3,0.8
4317,158,67,viewed,03-09-2025 00:00,0,0.2
4318,158,100,registered,02-08-2025 00:00,3.1,0.8
4319,158,63,viewed,31-08-2025 00:00,0,0.2
4320,158,11,viewed,22-09-2025 00:00,0,0.2
4321,158,13,viewed,11-09-2025 00:00,0,0.2
4322,158,6,viewed,13-10-2025 00:00,0,0.2
4323,158,153,liked,02-09-2025 00:00,0,0.5
4324,158,151,viewed,04-09-2025 00:00,0,0.2
4325,158,132,registered,25-09-2025 00:00,3.9,0.8
4326,158,71,registered,13-08-2025 00:00,3.1,0.8
4327,158,176,viewed,03-08-2025 00:00,0,0.2
4328,158,57,registered,09-10-2025 00:00,4.8,0.8
4329,158,64,liked,20-08-2025 00:00,0,0.5
4330,158,112,attended,29-08-2025 00:00,4,1
4331,158,31,liked,06-09-2025 00:00,0,0.5
4332,158,25,attended,20-08-2025 00:00,4.9,1
4333,158,196,viewed,05-08-2025 00:00,0,0.2
4334,158,115,liked,04-10-2025 00:00,0,0.5
4335,158,22,registered,03-10-2025 00:00,3.5,0.8
4336,158,183,viewed,18-08-2025 00:00,0,0.2
4337,158,134,viewed,15-09-2025 00:00,0,0.2
4338,158,180,liked,25-08-2025 00:00,0,0.5
4339,158,82,viewed,21-08-2025 00:00,0,0.2
4340,158,24,attended,29-08-2025 00:00,3.7,1
4341,158,170,viewed,02-08-2025 00:00,0,0.2
4342,158,155,viewed,21-08-2025 00:00,0,0.2
4343,158,143,liked,11-10-2025 00:00,0,0.5
4344,158,166,attended,10-10-2025 00:00,4.4,1
4345,158,95,viewed,15-08-2025 00:00,0,0.2
4346,158,198,liked,09-08-2025 00:00,0,0.5
4347,159,46,liked,24-09-2025 00:00,0,0.5
4348,159,162,viewed,12-08-2025 00:00,0,0.2
4349,159,84,viewed,03-09-2025 00:00,0,0.2
4350,159,89,attended,17-09-2025 00:00,3,1
4351,159,145,registered,25-09-2025 00:00,4.5,0.8
4352,159,5,viewed,03-09-2025 00:00,0,0.2
4353,159,74,viewed,06-08-2025 00:00,0,0.2
4354,159,171,attended,09-09-2025 00:00,4.3,1
4355,159,102,registered,26-09-2025 00:00,3.8,0.8
4356,159,30,viewed,08-09-2025 00:00,0,0.2
4357,159,9,viewed,04-08-2025 00:00,0,0.2
4358,159,16,viewed,12-08-2025 00:00,0,0.2
4359,159,119,viewed,01-08-2025 00:00,0,0.2
4360,159,155,viewed,27-08-2025 00:00,0,0.2
4361,159,45,attended,09-09-2025 00:00,4,1
4362,159,57,viewed,31-08-2025 00:00,0,0.2
4363,159,15,viewed,23-09-2025 00:00,0,0.2
4364,159,68,viewed,22-09-2025 00:00,0,0.2
4365,159,110,liked,21-08-2025 00:00,0,0.5
4366,159,105,attended,13-08-2025 00:00,4.5,1
4367,159,7,viewed,28-09-2025 00:00,0,0.2
4368,159,14,liked,24-08-2025 00:00,0,0.5
4369,159,22,viewed,01-08-2025 00:00,0,0.2
4370,159,33,liked,23-09-2025 00:00,0,0.5
